song,artist,genre,energy,danceability,loudness
one way ticket,neil sedaka,Pop,0.7597522565269305,0.6090111556373877,0.7615311642694151
don't pity me,dion & the belmonts,Pop,0.4184002543422777,0.3956460522040508,0.7308668563956618
swing low,harry belafonte,Pop,0.2602371565558403,0.1562872305859417,0.5046278491398097
another sleepless night,neil sedaka,Pop,0.6526418042285204,0.3988952669771472,0.7776581288618823
it ain't necessarily so,bobby darin,Pop,0.0782494908749903,0.6339218022311276,0.4186344640155884
stranger in paradise,johnny mathis,Pop,0.3663465765897793,0.1811978771796815,0.6228751634489654
that's the way love is,bobby darin,Pop,0.5875747070378975,0.5635221488140367,0.8674717329436197
a ride on a rainbow,johnny mathis,Pop,0.3393187054490589,0.1974439510451641,0.6086967669153655
someone,johnny mathis,Pop,0.3172959956306943,0.2028593090003249,0.6536420275363433
you've made me so very happy,"blood, sweat & tears",Pop,0.4964807709710252,0.358821618108957,0.6477194061995231
someone to need me (as i need you),jackie wilson,Pop,0.486470448326314,0.5061193544893319,0.7120990693023613
i can't help it (if i'm still in love with you),ricky nelson,Pop,0.4474301900119402,0.6945738113289288,0.6870753531779605
it's all in the game,ricky nelson,Pop,0.2302061886217067,0.3566554749268927,0.5764171986770248
your cheating heart,jerry lee lewis,Pop,0.6916820625428941,0.4974547817610745,0.6133630746352843
the japanese farewell song,sam cooke,Pop,0.2882660599610318,0.3826491931116647,0.6187216367971693
i am a roving gambler,the brothers four,Pop,0.4234054156646333,0.4920394238059136,0.551214009178781
christmas auld land syne,bobby darin,Pop,0.3132918665728098,0.229936098776129,0.6109530036151065
"lakutshn, ilanga",miriam makeba,Pop,0.0462164584119143,0.3534062601537961,0.4430428428582416
"oh, true love",the everly brothers,Pop,0.6366252879969825,0.3566554749268927,0.61918313975848
you thrill me (through and through),the everly brothers,Pop,0.4714549643592472,0.4118921260695332,0.5895700330743788
three nights a week,fats domino,Pop,0.2952732858123296,0.5461930033575221,0.572648257826321
with my eyes wide open i'm dreaming,patti page,Pop,0.0815528973477449,0.527780786309975,0.5463682280850191
don't come knockin',fats domino,Pop,0.4093909639620375,0.572186721542294,0.6075173704586826
september song,brook benton,Pop,0.1871618012494484,0.2223545976389039,0.5297797605312411
you belong to my heart,the flamingos,Pop,0.5995870942115509,0.4259720567529514,0.6482834653744582
a hole in the bucket,harry belafonte,Pop,0.1180905750009409,0.4443842738004983,0.3642283926877419
sweet leilani,sam cooke,Pop,0.3943754799949707,0.2927542510559948,0.6347716842294182
memories are made of this,the everly brothers,Pop,0.3333125118622322,0.6079280840463556,0.4964746301566545
some sweet day,the everly brothers,Pop,0.3663465765897793,0.67507852269035,0.5613670743276158
at night,the flamingos,Pop,0.1731473495468527,0.229936098776129,0.5692895418301156
guys and dolls,bobby darin,Pop,0.5595458036327059,0.4844579226686885,0.8285516498730866
"a woman, a lover, a friend",jackie wilson,Pop,0.4023837381107397,0.3923968374309542,0.6732046252852344
"theme from ""la fayette""",the brothers four,Pop,0.0498201745640103,0.4216397703888228,0.3123605876471039
summertime in venice,connie francis,Pop,0.2422185757953601,0.248348315823676,0.5790836602312641
tell me how long,the flamingos,Pop,0.3483279958292991,0.5667713635871331,0.5693920980437401
steal your heart away,the moody blues,Pop,0.6516407719640491,0.4389689158453375,0.7429172114965514
when i fall in love,the flamingos,Pop,0.2542309629690136,0.2071915953644536,0.6168756249519267
one more dance,miriam makeba,Pop,0.102074058769403,0.5927650817719051,0.473886624105838
tenderly,the flamingos,Pop,0.3072856729859831,0.1497888010397487,0.6804348383457682
it's the talk of the town,fats domino,Pop,0.1831576721915639,0.500703996534171,0.4826551803707406
blueberry hill,brenda lee,Pop,0.5665530294840039,0.6978230261020254,0.7381739866164141
teach me tonight,brenda lee,Pop,0.4364188351027578,0.539694573811329,0.7087659923595621
moonlight on the colorado,the platters,Pop,0.2772547050518493,0.2212715260478718,0.6424634002512626
don't blame me,johnny mathis,Pop,0.3763568992344905,0.0848045055778187,0.6764864241212214
saathi na koi manzil,mohammed rafi,Pop,0.2131886401256975,0.43030434311708,0.5104991923698177
i had a notion,ike & tina turner,Pop,0.4624456739790071,0.5646052204050688,0.7021254775273696
little jazz,si zentner,Pop,0.3072856729859831,0.4682118488032059,0.5806732815424454
circulate,neil sedaka,Pop,0.6206087717654445,0.3761507635654716,0.7790169986924083
sweet little you,neil sedaka,Pop,0.8738699346766384,0.5895158669988086,0.7817347383534599
king of clowns,neil sedaka,Pop,0.6776676108402985,0.4541319181197878,0.8074763479732328
look inside your heart,neil sedaka,Pop,0.788782192196593,0.5191162135817179,0.7728636258749326
somebody to love,bobby darin,Pop,0.7337254176506813,0.4898732806238492,0.673127708125016
smile,neil sedaka,Pop,0.4634467062434781,0.0913029351240116,0.7389944363254108
lonely guitar,annette funicello,Pop,0.2752526405229072,0.3382432578793458,0.5929287490705843
you always hurt the one you love,fats domino,Pop,0.3303094150688189,0.4281381999350158,0.6225931338614977
chances are,ike & tina turner,Pop,0.4654487707724205,0.6794108090544786,0.7027920929159295
sleepless,ike & tina turner,Pop,0.3713517379121349,0.481208707895592,0.7129707971181704
i love you,annette funicello,Pop,0.5715581908063595,0.6382540885952561,0.5456246955362407
bobby sox to stockings,frankie avalon,Pop,0.470453932094776,0.5711036499512618,0.6649488500884546
the wanderer,eden ahbez,Pop,0.0580286391326736,0.4844579226686885,0.4419916416685895
(ain't that) good news,sam cooke,Pop,0.550536513252466,0.6133434420015164,0.6356177729918211
changing partners,patti page,Pop,0.1381112202903634,0.43030434311708,0.5602133169243391
good times,sam cooke,Pop,0.6186067072365022,0.6393371601862884,0.6886649744891418
always it's you,the everly brothers,Pop,0.1801545753981505,0.4952886385790102,0.4901930620721482
just ask your heart,frankie avalon,Pop,0.486470448326314,0.4216397703888228,0.6284131989846934
so sad (to watch good love go bad),the everly brothers,Pop,0.1971721238941596,0.5234484999458465,0.4849370561238879
keep movin' on,sam cooke,Pop,0.4013827058462686,0.3696523340192786,0.6549239802066507
sleepless nights,the everly brothers,Pop,0.102074058769403,0.4400519874363695,0.4455041919852319
walking to new orleans,fats domino,Pop,0.2942722535478584,0.5602729340409401,0.5396251570392021
soul,sam cooke,Pop,0.3483279958292991,0.5180331419906856,0.4325051919083146
unchained melody,sam cooke,Pop,0.1661401236955548,0.2494313874147081,0.5476501807553265
sweet nothin's,brenda lee,Pop,0.413395093019922,0.7758041806563415,0.6436940748147578
breaking up is hard to do,neil sedaka,Pop,0.7997935471057754,0.7378966749702156,0.7740686613850216
you send me,sam cooke,Pop,0.2912691567544451,0.5321130726741038,0.6468989564905263
nothing can change this love,sam cooke,Pop,0.4734570288881894,0.3090003249214774,0.7180986077994
mio amore,the flamingos,Pop,0.1931679948362751,0.2851727499187697,0.5346768197318155
my girl josephine,fats domino,Pop,0.3683486411187215,0.772554965883245,0.5567776837679153
devil or angel,bobby vee,Pop,0.2662433501426671,0.3544893317448284,0.6119016485911339
i'm through with love,dion & the belmonts,Pop,0.3022805116636274,0.2613451749160619,0.677460708150655
love hurts,the everly brothers,Pop,0.2462227048532446,0.6371710170042241,0.4996025946722046
harbor lights,the platters,Pop,0.2902681244899739,0.2147730965016788,0.5711611927287643
chain gang,sam cooke,Pop,0.7487409016177482,0.6913245965558323,0.6761274773735353
jamaica farewell,sam cooke,Pop,0.2362123822085334,0.6241741579118381,0.5807245596492576
"you, you, you",sam cooke,Pop,0.1961710916296885,0.4887902090328171,0.6087736840755839
far away places,sam cooke,Pop,0.208183478803342,0.1411242283114914,0.5623413583570493
girl of constant sorrow,joan baez,Pop,0.0585291552649091,0.3090003249214774,0.5200881983437171
a lover's prayer,dion & the belmonts,Pop,0.2462227048532446,0.391313765839922,0.6309258262184959
under paris skies,sam cooke,Pop,0.2221979305059377,0.2721758908263836,0.6217983232059072
mockin' bird hill,patti page,Pop,0.1991741884231018,0.5667713635871331,0.5957746839986666
secret love,sam cooke,Pop,0.2241999950348799,0.391313765839922,0.5817244827320975
venus,sam cooke,Pop,0.2502268339111291,0.4855409942597206,0.577827346614363
bridge of tears,the flamingos,Pop,0.2932712212833873,0.5407776454023612,0.5468040919929236
cross over the bridge,patti page,Pop,0.3343135441267033,0.5299469294920395,0.6617696074660923
return to me,connie francis,Pop,0.2632402533492537,0.2212715260478718,0.5920570212547752
the song from moulin rouge,sam cooke,Pop,0.2031783174809864,0.2136900249106466,0.5486757428915724
you're nobody til somebody loves you,sam cooke,Pop,0.4314136737804022,0.2115238817285822,0.6575904417608901
all the words in the world,neil sedaka,Pop,0.4624456739790071,0.702155312466154,0.7792221111196574
all the things you are,dion & the belmonts,Pop,0.2312072208861778,0.2970865374201235,0.6790503294618362
the great pretender,sam cooke,Pop,0.1551287687863725,0.339326329470378,0.5893649206471296
i went to your wedding,patti page,Pop,0.0853568199527352,0.507202426080364,0.6008255775196779
heading home,brenda lee,Pop,0.4524353513342958,0.6295895158669989,0.6491295541368611
fools rush in,brook benton,Pop,0.6726624495179429,0.3956460522040508,0.5776991513473322
i'll wait for you,frankie avalon,Pop,0.2191948337125243,0.2602621033250298,0.6156449503884316
mona lisa,sam cooke,Pop,0.1341070912324789,0.2136900249106466,0.5051149911545265
falling in love,sam cooke,Pop,0.2221979305059377,0.1487057294487165,0.5969540804553495
cincinnati fireball,johnny burnette,Pop,0.6566459332864047,0.6783277374634463,0.6476168499858985
don't lead me on,neil sedaka,Pop,0.42941160925146,0.3122495396945738,0.6974335307540445
swinging on a star,dion & the belmonts,Pop,0.5205055453183323,0.5321130726741038,0.737481732174448
mary hamilton,joan baez,Pop,0.0193887937240882,0.4010614101592116,0.3664846293874828
the jet,chubby checker,Pop,0.6996903206586632,0.58518358063468,0.7818116555136784
i'm old fashioned,andy williams,Pop,0.1581318655797858,0.1822809487707137,0.5329846422070096
"come to me, bend to me",andy williams,Pop,0.2442206403243023,0.1367919419473627,0.5260620977873496
just friends,bobby darin,Pop,0.3102887697793964,0.4205566987977905,0.6204907314821937
my mammy,the everly brothers,Pop,0.5945819328891953,0.5104516408534604,0.6493603056175166
cry,brenda lee,Pop,0.2812588341097339,0.5039532113072674,0.7054329154167628
blue holiday,the shirelles,Pop,0.3853661896147306,0.1779486624065851,0.7446093890213572
mister sandman,bobby vee,Pop,0.42941160925146,0.6230910863208059,0.6244904238135527
paper doll,brian hyland,Pop,0.3783589637634327,0.4270551283439835,0.6504627849139809
"love me, love me",ben e. king,Pop,0.5465323841945815,0.2830066067367052,0.6560520985565212
the dance is over,the shirelles,Pop,0.364344512060837,0.1920285930900032,0.742840294336333
maid of constant sorrow,judy collins,Pop,0.072643710193952,0.3848153362937291,0.5083198728302951
a heart like mine,the miracles,Pop,0.550536513252466,0.5147839272175891,0.712560572263672
don't leave me,the miracles,Pop,0.5625489004261194,0.6512509476876421,0.7678896495141398
the search,del shannon,Pop,0.4003816735817975,0.4682118488032059,0.6211060687639411
the twelfth of never,andy williams,Pop,0.2151907046546398,0.1790317339976172,0.5210624823731507
long lonely nights,bobby vee,Pop,0.2962743180768007,0.3544893317448284,0.608440376381304
baby face,brian hyland,Pop,0.5715581908063595,0.7942163977038883,0.7046381047611722
how long has this been going on,connie francis,Pop,0.0843557876882641,0.4129751976605653,0.4365048842396737
joy joy joy,little richard,Pop,0.6075953523273199,0.4324704862991444,0.6268235776735123
light infatuation,bobby vee,Pop,0.2121876078612264,0.3187479692407668,0.6051842165987231
how many tears,bobby vee,Pop,0.5225076098472745,0.6187587999566772,0.6749737199702587
love is a many splendored thing,shirley bassey,Pop,0.2262020595638222,0.229936098776129,0.6417455067558905
when i grow too old to dream,the everly brothers,Pop,0.0568274004153082,0.2602621033250298,0.5506755890572519
it's mine,the shirelles,Pop,0.7867801276676507,0.5656882919961009,0.7993744070968899
what a sweet thing that was,the shirelles,Pop,0.4854694160618428,0.5602729340409401,0.723303335640848
mona lisa,johnny burnette,Pop,0.6616510946087604,0.5678544351781653,0.7045355485475475
oh lonesome me,johnny burnette,Pop,0.5805674811865995,0.4530488465287555,0.6328743942773633
paper tiger,sue thompson,Pop,0.7367285144440947,0.7194844579226687,0.6812809271081711
am i blue,les paul,Pop,0.1561298010508436,0.3209141124228312,0.5431120683024382
إلى حبيبى تسجيل حفلة,najat al saghira,Pop,0.4584415449211225,0.2689266760532871,0.6382329564392482
your cheatin' heart,les paul,Pop,0.4774611579460739,0.3988952669771472,0.7054072763633565
long ago and far away,bobby darin,Pop,0.3793599960279039,0.4714610635763026,0.629208009640284
the more i see you,bobby darin,Pop,0.2912691567544451,0.3664031192461822,0.6066200035894674
bully of the town,the everly brothers,Pop,0.8618575475029849,0.5191162135817179,0.6748455247032279
muskrat,the everly brothers,Pop,0.8878843863792342,0.5386115022202967,0.6594364536061328
"hi-lili, hi-lo",the everly brothers,Pop,0.1040761232983452,0.2905881078739305,0.4702202394687587
the song is ended (but the melody lingers on),sam cooke,Pop,0.4804642547394872,0.4075598397054045,0.7554803476655642
blue avenue,roy orbison,Pop,0.5565427068392926,0.481208707895592,0.688357305848268
rock house,roy orbison,Pop,0.689679998013952,0.6848261670096395,0.6401815244981155
hello josephine,jerry lee lewis,Pop,0.7277192240638546,0.6035957976822268,0.6752557495577263
perfidia,ben e. king,Pop,0.347326963564828,0.5158669988086212,0.6185421634233264
so long baby,the marvelettes,Pop,0.5205055453183323,0.2689266760532871,0.8166551290926338
i'm gonna stay,mary wells,Pop,0.5445303196656393,0.5299469294920395,0.7030228443965848
earth angel,bobby vee,Pop,0.3102887697793964,0.3750676919744395,0.6380278440119991
footsteps,steve lawrence,Pop,0.4684518675658338,0.6274233726849344,0.5980821988052201
they call the wind maria,sam cooke,Pop,0.3213001246885788,0.4400519874363695,0.6351306309771043
i'm hurtin',roy orbison,Pop,0.6426314815838092,0.52019928517275,0.6813578442683895
misery,del shannon,Pop,0.6916820625428941,0.4378858442543053,0.6583596133630746
saved,lavern baker,Pop,0.600588126476022,0.591682010180873,0.5970053585621617
the watusi,chubby checker,Pop,0.7397316112375082,0.539694573811329,0.7766582057790425
you belong o me,sam cooke,Pop,0.4083899316975664,0.4118921260695332,0.6109530036151065
if i had you (i'd be happy),sam cooke,Pop,0.396377544523913,0.533196144265136,0.6181062995154218
lollipop,bobby vee,Pop,0.380361028292375,0.4465504169825626,0.6250801220418941
dum dum,brenda lee,Pop,0.6186067072365022,0.6815769522365428,0.74299412865677
raindrops,dee clark,Pop,0.7197109659480857,0.345824759016571,0.7190216137220213
(i'd be) a legend in my time,roy orbison,Pop,0.3453248990358857,0.3815661215206325,0.6278491398097581
come closer to me,ben e. king,Pop,0.4684518675658338,0.4562980613018521,0.618465246263108
life is but a dream,dion,Pop,0.3303094150688189,0.1443734430845879,0.6247211752942081
"swing low, sweet chariot",sam cooke,Pop,0.3983796090528552,0.4357197010722409,0.5871856011076071
you're sixteen,johnny burnette,Pop,0.4584415449211225,0.4032275533412759,0.6870240750711483
rubber ball,bobby vee,Pop,0.4304126415159311,0.391313765839922,0.6494885008845472
you're always on my mind,sam cooke,Pop,0.4013827058462686,0.4487165601646269,0.7071763710483808
dream lover,dion,Pop,0.5255107066406879,0.3219971840138633,0.6558469861292721
